PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Kevin Huerter,SAC,75,1.3,9.8,1.06,1.4,0.5,1.2,41.1,55.6,3,6.1,2,0,40.4,69.5
Bradley Beal,WAS,50,2.1,9.5,0.93,2,0.8,1.6,48.8,51.2,7.5,15.1,6.6,0,45.3,43.2
Paul George,LAC,56,1.9,8.2,0.93,1.8,0.6,1.7,36.6,45.7,7.5,7.5,6.5,1.9,37.4,40.1
Max Strus,MIA,80,1.4,12.4,0.87,1.2,0.4,1.3,31.7,43.8,2.7,3.6,2.7,0,32.4,29.1
Jordan Clarkson,UTA,61,1.9,8.6,0.86,1.6,0.6,1.6,37.5,45.3,7.1,8.8,7.1,1.8,36.3,26.4
Bogdan Bogdanovic,ATL,54,1.8,13.8,0.98,1.8,0.7,1.7,42.9,50.5,2,5.1,2,0,41.8,51.5
Zach LaVine,CHI,77,1.3,5.8,0.91,1.2,0.4,1.1,36.8,46.6,7.8,8.7,6.8,1,37.9,35.7
Kawhi Leonard,LAC,52,1.6,7.7,1.11,1.8,0.7,1.5,50.6,56.5,3.6,4.8,3.6,1.2,49.4,75.3
Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,55.1
AJ Griffin,ATL,72,1.3,15.6,0.96,1.2,0.5,1.2,42.5,48.9,3.2,3.2,2.2,0,41.9,49.3
De'Andre Hunter,ATL,67,1.3,8.8,1,1.3,0.5,1.2,45,46.9,8,1.1,8,0,48.9,60.6
Kristaps Porzingis,WAS,65,1.5,7.3,0.9,1.3,0.4,1.2,37.2,42.9,11.3,9.3,10.3,1,40.2,32.6
Gary Trent Jr.,TOR,66,1.5,9.3,0.87,1.3,0.5,1.4,37.4,43.4,5,5,5,1,38,28.2
Doug McDermott,SAS,64,1.4,14.7,0.94,1.3,0.5,1.3,37.5,46.3,7.9,2.2,7.9,0,40.4,45.4
Kelly Oubre Jr.,CHA,48,1.9,9.6,0.89,1.7,0.6,1.8,36.9,42.9,9.7,3.2,9.7,3.2,39.8,32.2
Anthony Edwards,MIN,79,1.3,5.2,0.79,1,0.4,1.1,35.3,41.8,6.9,10.8,6.9,1,34.3,19.4
Anfernee Simons,POR,62,1.4,6.7,0.95,1.3,0.5,1.3,38.5,50,1.2,6,1.2,0,36.9,47.8
Buddy Hield,IND,80,1.4,9.4,0.7,1,0.3,1.2,27.1,33.9,5.3,10.5,5.3,0,28.1,10.6
Brandon Ingram,NOP,45,1.8,7.3,0.99,1.8,0.7,1.5,44.8,46.3,11.3,5,8.8,0,48.8,54.6
Nikola Jokic,DEN,69,1.1,5.4,1.01,1.1,0.5,1,50,53.8,6.5,7.8,7.8,1.3,48.1,64.3
Tyler Herro,MIA,67,1.2,5.9,0.99,1.2,0.4,1.1,42.3,50,5.1,6.3,3.8,1.3,41.8,54.2
Dillon Brooks,MEM,73,1.1,7.1,0.95,1.1,0.4,1,39.4,49.3,7.3,7.3,7.3,1.2,40.2,46.9
Mikal Bridges,PHX,56,1.3,8,1.03,1.3,0.6,1.2,47.8,50.7,6.8,4.1,6.8,2.7,47.9,65.6
Sam Hauser,BOS,80,0.8,13.9,1.2,0.9,0.3,0.7,42.9,62.5,1.7,5,0,0,41.7,84.1
Donte DiVincenzo,GSW,72,0.8,7.9,1.26,0.9,0.3,0.7,46.2,65.4,0,3.7,0,0,44.4,92.1
Jerami Grant,POR,63,0.9,4.9,1.17,1.1,0.3,0.7,47.8,51.1,27.6,1.7,27.6,8.6,55.2,82.4
Bennedict Mathurin,IND,78,0.8,4.8,1.1,0.9,0.3,0.7,48.1,54.8,14.5,8.1,14.5,6.5,48.4,73.1
